date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2011-03-31,18.53,22.1,19.17,18.53,954572.56,0.64,3.45,19.46,18.588,17.764,600453.36,566315.37,573978.02,34.04
2011-02-28,17.35,19.1,18.53,16.78,245665.97,1.29,7.48,19.736,18.345,17.641,532155.66,505665.97,585355.29,8.76
2011-01-31,19.81,20.4,17.24,16.06,289257.72,-2.39,-12.18,19.752,18.36,17.468,595472.36,575796.64,608938.64,10.31
2010-12-31,21.77,22.8,19.63,18.98,553282.06,-3.1,-13.64,20.042,18.55,17.353,664381.89,605751.32,621805.95,19.73
2010-11-29,20.6,23.68,22.73,18.44,959488.5,2.18,10.61,19.448,18.492,17.105,657843.13,584867.97,631050.9,34.22
2010-10-29,18.81,21.72,20.55,18.5,613084.06,1.94,10.43,17.716,18.119,16.694,532177.38,603683.51,640107.83,21.86
2010-09-30,18.6,20.23,18.61,17.8,562249.44,-0.08,-0.43,16.954,17.745,16.246,479176.27,605310.67,686432.82,20.05
2010-08-31,16.74,19.19,18.69,16.24,633805.38,2.03,12.19,16.968,17.482,15.759,556120.93,614170.64,713571.0,22.6
2010-07-30,14.1,17.06,16.66,13.58,520588.25,2.59,18.41,17.058,17.062,15.124,547120.76,590965.77,735582.38,18.56
2010-06-30,16.62,18.07,14.07,13.93,331159.78,-2.67,-15.95,17.536,16.992,14.588,511892.82,559355.14,752087.57,11.81
