Date,Open,High,Low,Close,Volume,Adj Close
1999-07-08,132.50,135.50,132.125,134.00,6092900,100.167309
1999-07-07,131.00,133.50,130.625,132.8125,6648900,99.279632
1999-07-06,132.50,133.875,130.8125,131.00,5709300,97.924757
1999-07-02,130.875,132.25,129.50,132.25,3543600,98.859153
1999-07-01,130.00,131.3125,128.00,131.00,5911600,97.924757
1999-06-30,124.8125,132.00,124.375,129.25,8257300,96.616602
1999-06-29,123.00,125.3125,122.75,124.625,5223800,93.159335
1999-06-28,124.00,124.6875,122.1875,122.5625,6233300,91.61758
1999-06-25,123.3125,125.75,123.125,123.125,4563600,92.038059
1999-06-24,123.125,124.4375,121.5625,122.5625,5231200,91.61758
1999-06-23,122.25,124.1875,121.75,122.9375,4418800,91.897899
1999-06-22,123.875,127.75,123.00,123.375,6791300,92.224938
1999-06-21,122.875,125.75,122.625,124.75,6466300,93.252774
1999-06-18,120.1875,121.4375,119.75,120.75,9159600,90.262705
1999-06-17,119.25,122.00,119.00,120.1875,4675900,89.842227
1999-06-16,119.875,121.50,118.875,120.6875,6963100,90.215985
1999-06-15,117.50,118.3125,114.75,115.875,4884900,86.618559
1999-06-14,115.875,116.00,114.00,115.50,4896700,86.33824
1999-06-11,115.0625,116.50,112.5625,114.3125,4295200,85.450563
1999-06-10,115.875,116.75,113.3125,115.25,4851500,86.151361
1999-06-09,116.625,120.875,116.5625,117.00,5569600,87.459516
1999-06-08,119.875,119.875,116.0625,116.625,7395400,87.179197
1999-06-07,118.125,121.6875,117.50,120.50,6663900,90.075826
1999-06-04,113.625,116.00,112.4375,116.00,5258800,86.711998
1999-06-03,114.5625,115.3125,111.5625,112.9375,5112600,84.422727
1999-06-02,111.75,114.625,109.4375,113.75,7005000,85.030085
1999-06-01,113.625,113.875,111.1875,112.00,7158500,83.72193
1999-05-28,116.00,116.75,114.1875,116.00,6379500,86.711998
1999-05-27,116.6875,116.875,112.625,116.00,10552500,86.711998
1999-05-26,223.00,236.625,221.4375,236.25,16628000,88.300473
1999-05-25,222.50,226.00,221.00,221.1875,9405000,82.670733
1999-05-24,230.3125,230.6875,221.75,223.75,8598200,83.62849
1999-05-21,232.75,233.375,229.1875,230.375,6899800,86.104641
1999-05-20,235.625,236.375,232.50,232.875,6441800,87.039037
1999-05-19,238.25,238.75,233.0625,235.875,7791600,88.160313
1999-05-18,238.25,240.625,237.00,238.50,8633800,89.141429
1999-05-17,236.00,239.625,232.00,237.50,11560400,88.767671
1999-05-14,241.50,243.50,236.00,239.25,18073800,89.421748
1999-05-13,234.00,246.00,234.00,246.00,24331400,91.944619
1999-05-12,221.125,228.4375,215.50,225.50,12066800,84.282567
1999-05-11,220.50,221.875,217.50,221.00,8372800,82.600654
1999-05-10,217.25,221.875,217.0625,218.625,9548400,81.712977
1999-05-07,211.25,217.50,211.0625,217.25,9986800,81.199059
1999-05-06,211.875,214.00,208.00,209.25,8339600,78.20899
1999-05-05,212.125,212.50,207.3125,212.125,8472400,79.193846
1999-05-04,212.25,215.875,211.375,212.00,11132400,79.147179
1999-05-03,208.00,212.25,206.3125,212.25,9032200,79.240513
1999-04-30,208.50,211.00,203.4375,209.1875,9031000,78.097172
1999-04-29,205.00,209.00,203.4375,204.8125,11279200,76.463828
1999-04-28,209.25,210.50,203.50,205.00,11341800,76.533829
1999-04-27,212.00,215.25,208.50,212.00,20929200,79.147179
1999-04-26,204.75,210.75,202.3125,209.875,18666000,78.35384
1999-04-23,193.375,206.5625,192.9375,199.75,20751000,74.573816
1999-04-22,197.25,198.75,192.6875,194.50,39169800,72.613803
1999-04-21,169.75,171.875,165.125,171.875,13161600,64.167082
1999-04-20,167.00,169.75,163.00,169.75,14716000,63.373743
1999-04-19,170.875,172.3125,164.0625,166.75,15383600,62.253736
1999-04-16,177.50,177.50,170.125,170.375,11928800,63.607078
1999-04-15,179.50,179.50,173.50,177.75,8330400,66.360429
1999-04-14,182.75,183.875,177.625,179.375,7261000,66.9671
1999-04-13,184.00,184.00,179.9375,180.00,6846400,67.200435
1999-04-12,183.50,183.625,181.0625,183.4375,8979800,68.483776
1999-04-09,185.625,188.0625,184.00,186.3125,6111800,69.557117
1999-04-08,186.00,188.0625,182.3125,187.00,8531000,69.813785
1999-04-07,184.00,187.625,179.0625,186.50,11662000,69.627117
1999-04-06,183.125,186.75,182.1875,183.00,8742800,68.320442
1999-04-05,179.00,183.9375,178.5625,183.9375,9238400,68.670444
1999-04-01,177.3125,177.6875,174.6875,177.00,5310800,66.080428
1999-03-31,180.00,181.50,176.50,177.25,5835200,66.173761
1999-03-30,177.00,181.25,176.875,178.5625,7466800,66.663765
1999-03-29,175.00,178.75,174.375,177.875,8098200,66.407096
1999-03-26,171.0625,175.875,170.5625,172.375,8266400,64.35375
1999-03-25,172.00,173.25,169.50,171.3125,9828800,63.95708
1999-03-24,168.00,170.50,166.50,169.50,11821000,63.280409
1999-03-23,167.00,167.625,164.00,165.375,10015000,61.740399
1999-03-22,168.6875,170.50,166.625,167.00,11896600,62.34707
1999-03-19,176.625,178.00,168.00,168.5625,19496800,62.930407
1999-03-18,177.50,177.75,172.9375,177.625,14505000,66.313762
1999-03-17,179.50,180.00,178.00,178.0625,6915400,66.477097
1999-03-16,182.00,183.50,180.1875,181.00,6606000,67.573771
1999-03-15,179.1875,182.3125,177.125,182.00,7902800,67.947106
1999-03-12,182.6875,183.4375,178.00,178.00,9683200,66.453763
1999-03-11,182.375,185.9375,181.50,182.875,8591200,68.273775
1999-03-10,181.625,182.875,180.25,181.50,7009800,67.760438
1999-03-09,179.875,184.875,178.5625,182.1875,10019000,68.017107
1999-03-08,178.625,180.00,177.0625,178.875,7559800,66.780432
1999-03-05,173.875,178.9375,173.75,178.375,11606200,66.593764
1999-03-04,173.50,177.00,170.125,171.00,21501000,63.840413
1999-03-03,168.50,168.9375,165.0625,166.75,7743000,62.253736
1999-03-02,170.50,170.9375,166.875,167.75,8743600,62.627072
1999-03-01,169.50,169.50,165.125,168.375,9590800,62.860407
1999-02-26,171.00,171.875,166.50,169.75,14798000,63.373743
1999-02-25,172.00,173.9375,169.3125,173.625,10469600,64.820419
1999-02-24,177.25,179.6875,173.125,173.75,8637400,64.867086
1999-02-23,178.00,180.00,175.75,176.9375,9109200,66.057094
1999-02-22,172.25,177.9375,171.0625,177.9375,9200200,66.43043
1999-02-19,174.375,174.75,171.00,171.625,7393200,64.073748
1999-02-18,172.00,174.50,170.1875,174.25,8687800,65.053754
1999-02-17,170.50,174.3125,168.8125,170.50,8977000,63.653745
1999-02-16,175.00,178.25,171.9375,172.50,9019800,64.400417
1999-02-12,176.25,176.25,171.1875,172.75,11666200,64.493751
1999-02-11,170.25,178.8125,168.125,178.50,12564800,66.640431
1999-02-10,162.50,168.875,162.50,168.875,10853400,63.047075
1999-02-09,167.00,169.50,161.75,162.75,10811200,60.760393
1999-02-08,167.00,168.875,163.125,167.00,11986600,62.34707
1999-02-05,170.4375,171.00,164.5625,166.00,16957600,61.891601
1999-02-04,175.1875,176.50,169.25,169.5625,11615200,63.219847
1999-02-03,175.875,177.00,173.0625,175.25,11196600,65.34038
1999-02-02,179.5625,180.6875,175.00,176.75,11727200,65.899642
1999-02-01,184.50,184.50,179.50,179.75,7407200,67.018164
1999-01-29,178.6875,183.9375,178.50,183.25,10115800,68.323108
1999-01-28,179.50,181.3125,177.5625,178.6875,11941200,66.622021
1999-01-27,186.8125,186.8125,177.8125,178.3125,17833200,66.482206
1999-01-26,183.75,186.50,181.875,185.625,19097000,69.208605
1999-01-25,182.25,182.625,173.50,182.00,23375400,67.857057
1999-01-22,184.00,185.50,177.625,179.75,38085000,67.018164
1999-01-21,197.625,198.25,192.0625,197.00,20404600,73.449671
1999-01-20,195.00,199.25,192.625,194.50,12634600,72.517569
1999-01-19,187.75,192.50,185.50,192.25,8398600,71.678677
1999-01-15,182.25,185.50,181.25,184.9375,6789600,68.952277
1999-01-14,183.625,184.9375,178.875,180.625,9000000,67.3444
1999-01-13,183.00,187.4375,179.50,185.50,9905400,69.162
1999-01-12,190.00,190.00,184.00,185.0625,6763600,68.998882
1999-01-11,189.00,189.4375,187.00,189.25,7261600,70.560154
1999-01-08,191.00,192.00,185.625,187.5625,9176800,69.930985
1999-01-07,187.9375,192.375,187.00,190.1875,8306800,70.909692
1999-01-06,190.3125,192.75,188.50,188.75,9539600,70.373733
1999-01-05,183.00,189.875,182.8125,189.625,9907600,70.699969
1999-01-04,185.00,186.50,181.50,183.00,8149600,68.229898
1998-12-31,186.75,187.1875,183.50,184.375,3864800,68.742554
1998-12-30,186.875,188.625,186.3125,186.75,4813200,69.628051
1998-12-29,188.625,188.9375,187.00,187.125,3762200,69.767867
1998-12-28,186.50,189.9375,186.00,189.25,5269200,70.560154
1998-12-24,184.75,187.9375,184.0625,187.9375,3049800,70.0708
1998-12-23,182.6875,185.375,181.125,185.00,7070000,68.97558
1998-12-22,177.50,183.00,175.25,182.25,8704600,67.950267
1998-12-21,171.5625,178.9375,171.5625,176.375,7478600,65.759826
1998-12-18,166.625,172.1875,166.625,171.5625,9816800,63.965529
1998-12-17,165.4375,169.625,165.0625,166.0625,8763200,61.914904
1998-12-16,166.875,166.875,164.3125,164.375,5652800,61.285735
1998-12-15,163.50,165.8125,162.50,165.00,7771600,61.51876
1998-12-14,166.50,167.00,162.75,162.875,7547400,60.726473
1998-12-11,164.00,168.4375,163.25,168.00,6984200,62.637283
1998-12-10,169.3125,170.00,163.75,165.00,7374600,61.51876
1998-12-09,168.0625,169.9375,167.375,169.4375,4680600,63.173242
1998-12-08,168.1875,169.875,165.0625,168.1875,7429200,62.707191
1998-12-07,164.4375,168.1875,164.25,167.1875,5303800,62.33435
1998-12-04,164.625,165.375,162.25,164.25,6800200,61.239129
1998-12-03,168.25,169.375,163.00,163.50,6459400,60.959499
1998-12-02,168.9375,169.25,164.75,167.4375,6153600,62.42756
1998-12-01,163.50,170.00,163.50,169.875,7276600,63.33636
1998-11-30,169.75,170.5625,164.875,165.125,5533400,61.565365
1998-11-27,166.625,170.1875,166.625,170.00,2674000,63.382965
1998-11-25,165.125,166.9375,164.375,166.75,3937400,62.171232
1998-11-24,165.50,167.1875,165.00,165.25,6641800,61.61197
1998-11-23,161.00,167.00,160.5625,166.5625,7754000,62.101324
1998-11-20,158.875,160.125,158.50,160.125,6387800,59.70116
1998-11-19,159.50,159.875,158.125,158.5625,6328800,59.118596
1998-11-18,158.0625,159.625,157.625,159.00,5845600,59.281714
1998-11-17,159.375,161.375,158.00,158.00,8733400,58.908873
1998-11-16,158.625,159.6875,158.0625,159.375,6842000,59.42153
1998-11-13,157.00,157.50,155.75,157.4375,5995200,58.69915
1998-11-12,156.6875,159.875,156.625,157.875,8667800,58.862268
1998-11-11,157.00,158.875,156.50,157.125,10218200,58.582638
1998-11-10,150.875,156.75,150.6875,156.00,8743000,58.163191
1998-11-09,150.75,152.1875,149.9375,151.375,7577400,56.438802
1998-11-06,148.875,150.9375,147.50,149.9375,7138000,55.902843
1998-11-05,147.6875,149.5625,146.8125,149.00,6586000,55.471279
1998-11-04,148.875,149.75,145.75,147.875,8192600,55.052452
1998-11-03,148.50,149.9375,147.1875,147.375,6913000,54.866307
1998-11-02,148.4375,149.6875,147.3125,148.375,6965400,55.238597
1998-10-30,149.50,149.8125,147.50,148.50,7846200,55.285134
1998-10-29,148.00,149.50,147.00,148.75,10156000,55.378206
1998-10-28,144.625,146.875,143.8125,146.1875,7269800,54.424212
1998-10-27,145.00,146.8125,143.0625,144.375,11417200,53.749435
1998-10-26,141.3125,144.4375,140.0625,143.0625,7354600,53.260804
1998-10-23,141.50,143.4375,141.1875,141.5625,6291000,52.702369
1998-10-22,140.00,143.50,139.625,141.8125,9495800,52.795441
1998-10-21,140.125,143.6875,139.00,142.6875,17015800,53.121195
1998-10-20,140.625,142.4375,136.50,137.875,11327000,51.329547
1998-10-19,135.00,139.8125,135.00,139.375,8809400,51.887983
1998-10-16,137.00,137.50,134.8125,135.9375,10338200,50.608235
1998-10-15,130.00,138.75,129.75,136.50,13065400,50.817648
1998-10-14,127.75,132.00,127.1875,130.50,9591800,48.583905
1998-10-13,130.50,130.50,126.5625,128.1875,9393600,47.722984
1998-10-12,130.125,132.875,129.5625,130.875,10805000,48.723514
1998-10-09,124.4375,127.9375,122.50,127.3125,11683200,47.397229
1998-10-08,120.75,123.50,116.8125,123.50,18312600,45.977872
1998-10-07,119.50,122.875,118.125,120.75,13164800,44.954073
1998-10-06,124.00,124.00,118.75,119.25,14367400,44.395638
1998-10-05,123.75,123.75,117.3125,120.25,13442000,44.767928
1998-10-02,124.125,125.25,118.9375,124.8125,14605200,46.466503
1998-10-01,125.0625,126.4375,123.375,125.375,12537400,46.675917
1998-09-30,130.75,131.50,127.625,128.50,8299400,47.839324
1998-09-29,133.75,134.125,130.00,131.4375,7089800,48.932928
1998-09-28,134.50,136.1875,132.1875,133.625,7640800,49.747313
1998-09-25,130.00,133.6875,129.8125,133.50,7306200,49.700777
1998-09-24,131.5625,134.9375,130.25,130.5625,8400400,48.607173
1998-09-23,128.75,133.00,128.50,132.0625,8660800,49.165609
1998-09-22,129.375,130.625,127.6875,127.75,8591200,47.560107
1998-09-21,120.125,128.625,120.00,128.1875,8713200,47.722984
1998-09-18,126.75,127.25,124.25,124.6875,9212400,46.419967
1998-09-17,127.50,128.25,126.1875,126.75,8840400,47.187816
1998-09-16,130.00,130.9375,128.1875,130.50,6638800,48.583905
1998-09-15,129.00,130.6875,128.50,130.00,6493600,48.39776
1998-09-14,128.00,129.9375,127.625,129.125,9114200,48.072006
1998-09-11,121.375,126.5625,120.625,126.5625,9930200,47.118012
1998-09-10,122.125,122.50,118.1875,122.50,11159600,45.605582
1998-09-09,125.75,127.4375,123.375,123.50,9989400,45.977872
1998-09-08,124.9375,125.9375,122.1875,125.9375,9285000,46.88533
1998-09-04,122.50,122.875,115.3125,119.375,8245800,44.442174
1998-09-03,118.75,122.6875,118.0625,121.75,9646200,45.326364
1998-09-02,121.00,123.75,119.875,120.50,11255600,44.861001
1998-09-01,113.00,118.9375,110.75,117.9375,16799400,43.907006
1998-08-31,123.00,123.375,112.625,112.625,14972600,41.929213
1998-08-28,125.25,125.8125,120.8125,122.5625,11605200,45.62885
1998-08-27,128.75,128.75,124.8125,125.25,14693800,46.62938
1998-08-26,127.25,131.75,127.00,130.875,8823400,48.723514
1998-08-25,129.125,130.875,127.625,128.4375,5264400,47.816056
1998-08-24,128.00,128.6875,127.3125,128.5625,5770800,47.862593
1998-08-21,127.50,128.00,124.50,127.875,8440800,47.606643
1998-08-20,129.50,130.0625,127.50,128.0625,6080600,47.676447
1998-08-19,129.50,131.00,129.0625,129.9375,7142200,48.374492
1998-08-18,127.00,129.50,127.00,128.875,7583800,47.978933
1998-08-17,125.125,126.00,124.25,125.125,6355000,46.582844
1998-08-14,126.625,127.375,124.00,125.375,6295800,46.675917
1998-08-13,127.5625,128.375,126.00,126.1875,6053600,46.978403
1998-08-12,128.75,129.5625,127.5625,128.00,7364600,47.653179
1998-08-11,126.125,128.50,125.3125,128.50,10229400,47.839324
1998-08-10,128.875,130.125,128.75,129.875,6055400,48.351224
1998-08-07,131.75,134.25,129.125,129.125,11530600,48.072006
1998-08-06,127.8125,130.9375,127.375,129.75,8202600,48.304687
1998-08-05,127.00,129.25,124.00,128.75,13107200,47.850491
1998-08-04,134.00,134.25,126.8125,126.8125,13377800,47.130411
1998-08-03,134.00,134.875,132.3125,132.75,8355800,49.337109
1998-07-31,133.25,138.125,132.25,132.50,13188000,49.244195
1998-07-30,128.625,133.75,128.4375,133.375,10953400,49.569393
1998-07-29,127.9375,128.4375,127.0625,127.875,8039600,47.525294
1998-07-28,126.25,126.9375,124.1875,125.4375,8490600,46.619386
1998-07-27,123.75,125.75,122.25,125.50,7345400,46.642615
1998-07-24,125.875,125.9375,122.50,124.25,5749200,46.178047
1998-07-23,127.1875,129.00,123.6875,123.875,8306200,46.038677
1998-07-22,126.00,128.4375,124.50,127.4375,12101800,47.362695
1998-07-21,128.25,131.00,127.75,128.125,24617200,47.618207
1998-07-20,121.00,123.00,120.3125,122.00,8978400,45.341825
1998-07-17,118.5625,120.375,118.50,120.1875,6336800,44.668201
1998-07-16,117.125,118.9375,116.00,118.375,4360200,43.994578
1998-07-15,119.25,120.00,117.00,117.00,5115600,43.483553
1998-07-14,119.75,120.625,119.00,119.625,4537200,44.459146
1998-07-13,118.50,120.00,118.25,119.375,4679600,44.366232
1998-07-10,118.25,119.25,117.375,118.50,6140200,44.041035
1998-07-09,114.75,118.50,114.625,117.0625,6379000,43.506782
1998-07-08,113.75,115.5625,113.625,115.00,4516400,42.740245
1998-07-07,113.625,114.50,112.75,113.875,4549800,42.322134
1998-07-06,115.00,115.0625,113.3125,113.6875,6398400,42.252448
1998-07-02,116.5625,116.625,114.50,115.1875,6439600,42.80993
1998-07-01,116.00,116.9375,115.50,116.75,6332800,43.39064
1998-06-30,114.125,116.3125,113.50,114.8125,8712000,42.67056
1998-06-29,114.125,114.8125,113.5625,114.125,4369200,42.415047
1998-06-26,112.375,113.4375,112.3125,113.00,3272800,41.996936
1998-06-25,112.50,114.6875,112.00,112.4375,6375600,41.787881
1998-06-24,111.875,112.125,110.0625,112.00,6060000,41.625282
1998-06-23,110.00,112.3125,109.9375,111.75,8078400,41.532368
1998-06-22,106.25,109.50,106.1875,108.125,8553800,40.185121
1998-06-19,108.75,109.25,106.00,106.125,9768000,39.441813
1998-06-18,109.00,109.125,107.625,108.8125,8481400,40.440634
1998-06-17,111.00,112.1875,110.0625,111.00,11245200,41.253628
1998-06-16,111.875,111.875,107.125,110.00,17628200,40.881973
1998-06-15,114.625,115.4375,112.125,112.25,8407400,41.718195
1998-06-12,115.875,116.8125,114.00,116.25,8041400,43.204813
1998-06-11,117.50,118.0625,115.75,116.00,5357200,43.111899
1998-06-10,118.75,119.625,116.875,117.25,6562200,43.576467
1998-06-09,119.00,119.5625,117.8125,119.25,3742200,44.319775
1998-06-08,118.75,120.00,118.375,118.8125,3750000,44.157177
1998-06-05,116.75,119.00,116.5625,118.875,8245400,44.180405
1998-06-04,114.25,116.1875,114.25,116.0625,6066600,43.135127
1998-06-03,116.00,116.625,113.875,113.875,5881800,42.322134
1998-06-02,117.1875,117.6875,114.8125,115.5625,7782600,42.9493
1998-06-01,117.375,118.3125,114.625,117.1875,7307400,43.553239
1998-05-29,120.5625,120.9375,117.375,117.50,5710800,43.66938
1998-05-28,120.25,121.625,119.8125,120.0625,5944400,44.621745
1998-05-27,119.3125,121.50,118.5625,120.25,10038400,44.69143
1998-05-26,122.375,123.00,120.8125,121.00,6951400,44.970171
1998-05-22,123.625,123.625,121.125,121.9375,3997000,45.318596
1998-05-21,123.50,124.1875,121.9375,123.625,5835400,45.945763
1998-05-20,125.25,125.8125,122.5625,123.50,6028200,45.899306
1998-05-19,125.625,127.00,124.75,125.00,7796000,46.456788
1998-05-18,124.75,125.75,123.4375,124.625,7051000,46.317417
1998-05-15,125.625,127.75,124.125,124.9375,11197800,46.433559
1998-05-14,123.375,129.3125,122.875,125.8125,21057200,46.758757
1998-05-13,120.25,122.25,120.125,121.875,7926600,45.295368
1998-05-12,118.25,120.00,117.3125,119.625,7547600,44.459146
1998-05-11,120.1875,122.75,118.3125,119.3125,9542800,44.343004
1998-05-08,116.9375,120.00,116.875,120.00,7766800,44.598516
1998-05-07,117.50,117.75,116.125,117.125,5308800,43.53001
1998-05-06,118.00,118.9375,117.25,117.25,6365000,43.576467
1998-05-05,116.6875,118.25,116.6875,117.8125,5393200,43.70376
1998-05-04,117.125,118.875,116.625,116.625,5313000,43.263244
1998-05-01,115.9375,117.375,115.50,116.875,4953000,43.355985
1998-04-30,116.0625,117.4375,115.50,115.875,7115000,42.985024
1998-04-29,115.6875,116.875,114.625,115.5625,6807800,42.869099
1998-04-28,116.125,118.50,115.3125,115.6875,10374200,42.915469
1998-04-27,116.25,116.625,114.375,115.3125,8595000,42.776359
1998-04-24,116.75,117.9375,116.25,117.375,7912400,43.541465
1998-04-23,114.50,117.625,114.125,117.50,9557600,43.587835
1998-04-22,118.00,120.00,114.625,114.75,13093600,42.567694
1998-04-21,114.00,118.50,113.625,118.00,24603200,43.773315
1998-04-20,107.9375,111.25,107.1875,111.1875,9848600,41.246148
1998-04-17,107.4375,107.9375,106.50,107.75,6308000,39.970972
1998-04-16,109.375,110.00,107.625,107.8125,6761200,39.994157
1998-04-15,107.00,109.8125,106.50,109.75,9104200,40.712892
1998-04-14,105.00,106.25,104.625,106.25,4771000,39.414531
1998-04-13,106.5625,107.8125,104.1875,104.1875,8170000,38.649426
1998-04-09,105.625,106.50,105.3125,106.375,6060000,39.460901
1998-04-08,104.75,105.625,103.75,104.50,5387200,38.765351
1998-04-07,105.75,105.8125,103.5625,104.6875,5446400,38.834906
1998-04-06,106.25,106.50,105.00,106.00,7358600,39.321791
1998-04-03,105.625,106.375,103.9375,104.6875,6212400,38.834906
1998-04-02,104.3125,106.6875,104.00,105.8125,7202600,39.252236
1998-04-01,103.875,104.875,103.3125,104.4375,5279600,38.742166
1998-03-31,104.00,104.9375,103.375,103.875,5077000,38.533501
1998-03-30,104.125,104.875,102.50,103.25,3827400,38.30165
1998-03-27,105.25,105.50,103.875,104.375,5661400,38.718981
1998-03-26,105.875,106.625,105.00,105.0625,5713400,38.974016
1998-03-25,105.00,106.6875,104.875,106.00,13490400,39.321791
1998-03-24,102.25,103.6875,102.125,103.50,4807400,38.394391
1998-03-23,101.5625,103.375,101.375,101.375,6193600,37.6061
1998-03-20,103.00,103.25,101.4375,102.0625,8215600,37.861135
1998-03-19,101.6875,103.00,101.4375,102.875,5170000,38.16254
1998-03-18,100.625,102.3125,100.5625,101.5625,7189400,37.675655
1998-03-17,101.3125,101.8125,99.5625,100.875,7170200,37.42062
1998-03-16,99.6875,101.375,99.25,101.25,6842400,37.55973
1998-03-13,100.875,101.125,99.00,99.625,5850600,36.956919
1998-03-12,99.1875,100.625,98.1875,100.25,5903400,37.18877
1998-03-11,97.875,99.875,97.4375,99.125,6806800,36.771439
1998-03-10,97.375,98.1875,96.6875,97.50,8334200,36.168629
1998-03-09,97.125,98.25,95.875,96.125,12928400,35.658558
1998-03-06,99.125,99.8125,98.125,98.125,10410200,36.400479
1998-03-05,100.1875,100.375,98.3125,98.9375,10724000,36.701884
1998-03-04,102.00,103.3125,99.00,99.00,6014000,36.725069
1998-03-03,100.00,102.50,99.8125,102.125,7940400,37.88432
1998-03-02,104.1875,104.5625,100.00,101.9375,6980400,37.814765
1998-02-27,104.8125,105.625,103.875,104.4375,5890400,38.742166
1998-02-26,104.75,105.875,104.3125,105.50,6429600,39.136311
1998-02-25,102.5625,105.25,102.50,105.25,7696200,39.043571
1998-02-24,102.625,102.875,101.75,102.50,5144800,38.02343
1998-02-23,103.4375,103.9375,102.8125,102.875,5252000,38.16254
1998-02-20,103.00,103.4375,101.5625,102.625,7501600,38.0698
1998-02-19,103.00,104.625,102.75,102.75,8553400,38.11617
1998-02-18,102.00,103.625,101.3125,102.75,6504600,38.11617
1998-02-17,103.0625,103.6875,101.50,102.00,7663600,37.83795
1998-02-13,102.6875,103.625,102.375,102.375,4488200,37.97706
1998-02-12,101.875,103.25,101.5625,102.875,7253600,38.16254
1998-02-11,101.625,103.25,101.50,102.6875,8415000,38.092985
1998-02-10,98.0625,102.4375,97.50,100.875,16328600,37.42062
1998-02-09,98.125,99.625,98.00,98.00,6896800,36.354109
1998-02-06,99.125,99.625,97.75,98.00,8165000,36.354109
1998-02-05,99.125,99.5625,98.375,99.5625,7553400,36.859543
1998-02-04,99.125,99.8125,98.0625,98.3125,8568600,36.396774
1998-02-03,100.125,100.25,98.6875,99.375,7171200,36.790127
1998-02-02,100.00,101.25,100.00,100.5625,6875400,37.229758
1998-01-30,98.3125,99.5625,98.00,98.75,5800200,36.558743
1998-01-29,97.00,99.3125,97.00,98.1875,8827200,36.350497
1998-01-28,97.125,98.00,96.50,97.00,10384800,35.910866
1998-01-27,96.75,97.875,95.625,96.50,14039400,35.725759
1998-01-26,99.25,99.9375,98.00,98.125,5615800,36.327358
1998-01-23,99.8125,100.00,98.9375,99.1875,7823000,36.720712
1998-01-22,99.8125,100.625,98.50,99.375,13167000,36.790127
1998-01-21,100.25,102.00,99.625,100.125,27815600,37.067789
1998-01-20,105.1875,108.375,104.6875,108.375,9941200,40.122063
1998-01-16,104.875,105.1875,104.50,105.00,8378200,38.872587
1998-01-15,103.1875,104.9375,102.375,103.4375,12643400,38.294126
1998-01-14,103.50,104.00,101.25,102.625,8550800,37.993326
1998-01-13,100.5625,102.4375,100.3125,102.125,6829000,37.808219
1998-01-12,98.25,101.125,97.50,100.125,12821400,37.067789
1998-01-09,104.3125,104.875,99.375,100.0625,14365600,37.04465
1998-01-08,103.50,105.50,102.9375,104.1875,8118800,38.571788
1998-01-07,105.00,105.00,102.625,104.25,8616400,38.594926
1998-01-06,105.375,107.1875,105.0625,105.25,7111200,38.965141
1998-01-05,105.5625,106.8125,105.00,106.4375,10034000,39.404772
1998-01-02,104.50,105.75,104.0625,105.625,5270000,39.103972
1997-12-31,104.00,105.1875,103.1875,104.625,5473000,38.733757
1997-12-30,103.6875,105.50,102.9375,103.125,7116000,38.178434
1997-12-29,102.875,103.6875,102.75,102.75,4614600,38.039603
1997-12-26,99.375,101.75,99.25,101.6875,2138200,37.64625
1997-12-24,100.125,100.8125,99.00,99.125,4120000,36.697574
1997-12-23,102.4375,104.125,98.625,98.625,5899200,36.512466
1997-12-22,104.75,104.75,100.875,102.5625,7745800,37.970188
1997-12-19,99.25,102.9375,97.00,102.125,13633400,37.808219
1997-12-18,102.1875,102.9375,99.00,100.00,10335600,37.021512
1997-12-17,105.00,105.50,101.875,102.00,8819600,37.761942
1997-12-16,101.125,105.25,101.125,103.75,9175600,38.409818
1997-12-15,101.50,101.9375,97.00,100.875,11693800,37.34545
1997-12-12,103.00,103.4375,96.375,100.375,16173400,37.160342
1997-12-11,103.00,103.9375,101.375,101.625,14799600,37.623111
1997-12-10,109.4375,109.625,105.4375,106.50,11480400,39.42791
1997-12-09,111.50,112.25,110.00,110.375,7252000,40.862494
1997-12-08,112.875,113.50,111.75,112.875,6174400,41.788031
1997-12-05,109.50,112.875,109.00,112.25,6931000,41.556647
1997-12-04,110.625,111.3125,108.875,109.25,7182200,40.446002
1997-12-03,110.50,111.625,109.00,110.375,9819600,40.862494
1997-12-02,112.125,112.1875,110.5625,110.75,7056000,41.001324
1997-12-01,110.00,113.3125,109.875,112.5625,11629400,41.672339
1997-11-28,109.125,109.9375,109.125,109.50,2965400,40.538555
1997-11-26,107.50,109.875,107.375,109.75,9843800,40.631109
1997-11-25,104.125,107.50,103.875,107.375,10226600,39.751848
1997-11-24,104.9375,105.75,103.00,103.125,6802400,38.178434
1997-11-21,105.25,106.375,105.00,105.5625,9496400,39.080833
1997-11-20,104.0625,105.00,103.25,104.75,6708200,38.780034
1997-11-19,102.00,103.9375,101.75,103.0625,7349000,38.155296
1997-11-18,103.6875,104.375,102.00,102.125,6368800,37.808219
1997-11-17,103.00,104.875,102.875,103.50,8990000,38.317265
1997-11-14,99.9375,102.0625,99.125,101.50,9638800,37.576834
1997-11-13,97.50,99.375,95.25,99.125,10340200,36.697574
1997-11-12,98.375,99.50,96.50,96.625,8222200,35.772036
1997-11-11,98.125,100.00,97.9375,99.00,5628000,36.651297
1997-11-10,100.75,100.8125,97.625,97.6875,7520200,36.165389
1997-11-07,99.00,100.4375,98.25,99.50,9054200,36.836404
1997-11-06,102.625,103.1875,101.0625,101.0625,6152200,37.414865
1997-11-05,102.50,103.9375,101.5625,102.75,6508000,37.96556
