date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-07-22,6.65,6.76,6.74,6.61,98455.26,0.06,0.9,6.652,6.619,6.463,109810.0,126372.6,111420.06,0.71
2016-07-21,6.73,6.83,6.68,6.64,114266.74,-0.07,-1.04,6.62,6.587,6.431,107991.16,125193.61,109209.55,0.83
2016-07-20,6.57,6.79,6.75,6.54,188873.05,0.19,2.9,6.618,6.569,6.404,120313.83,127853.9,105527.19,1.37
2016-07-19,6.5,6.58,6.56,6.47,61881.91,0.03,0.46,6.602,6.54,6.374,110527.56,122992.68,97893.25,0.45
2016-07-18,6.58,6.64,6.53,6.51,85573.02,-0.04,-0.61,6.604,6.52,6.351,132398.41,128430.41,96839.03,0.62
2016-07-15,6.7,6.7,6.58,6.55,89361.07,-0.09,-1.35,6.586,6.499,6.333,142935.21,132162.53,94661.17,0.65
2016-07-14,6.69,6.87,6.67,6.65,175880.12,0.0,0.0,6.554,6.462,6.314,142396.06,129260.37,92894.86,1.28
2016-07-13,6.6,6.7,6.67,6.53,139941.67,0.09,1.37,6.52,6.416,6.289,135393.96,116493.77,86429.0,1.02
2016-07-12,6.43,6.58,6.57,6.41,171236.16,0.13,2.02,6.478,6.37,6.265,135457.79,109365.84,82664.16,1.24
2016-07-11,6.41,6.56,6.44,6.36,138257.03,0.03,0.47,6.436,6.337,6.243,124462.4,105631.78,76195.52,1.0
2016-07-08,6.49,6.49,6.42,6.38,86665.32,-0.08,-1.23,6.412,6.307,6.225,121389.86,96467.53,72530.3,0.63
2016-07-07,6.45,6.6,6.5,6.42,140869.64,0.05,0.78,6.37,6.274,6.217,116124.68,93225.49,71631.32,1.02
2016-07-06,6.36,6.46,6.46,6.3,140260.81,0.1,1.57,6.312,6.238,6.208,97593.58,83200.48,66787.08,1.02
2016-07-05,6.34,6.38,6.36,6.3,116259.22,0.04,0.63,6.262,6.208,6.204,83273.89,72793.82,62119.82,0.84
2016-07-04,6.19,6.34,6.32,6.17,122894.29,0.11,1.77,6.238,6.182,6.206,86801.15,65247.65,59483.04,0.89
2016-07-01,6.21,6.24,6.21,6.17,60339.45,0.0,0.0,6.202,6.166,6.21,71545.19,57159.81,56742.14,0.44
2016-06-30,6.25,6.26,6.21,6.19,48214.11,-0.01,-0.16,6.178,6.166,6.219,70326.29,56529.36,57916.38,0.35
2016-06-29,6.28,6.28,6.21,6.17,68662.4,-0.03,-0.48,6.164,6.161,6.229,68807.39,56364.22,60046.28,0.5
2016-06-28,6.13,6.25,6.24,6.09,133895.5,0.1,1.63,6.154,6.16,6.229,62313.75,55962.49,58421.43,0.97
2016-06-27,6.05,6.14,6.14,6.04,46614.51,0.05,0.82,6.126,6.148,6.231,43694.15,46759.26,53698.26,0.34
2016-06-24,6.14,6.19,6.09,5.98,54244.95,-0.04,-0.65,6.13,6.143,6.237,42774.43,48593.07,53602.25,0.39
2016-06-23,6.16,6.16,6.14,6.11,40619.59,-0.03,-0.49,6.154,6.16,6.242,42732.42,50037.15,52283.73,0.29
2016-06-22,6.11,6.17,6.16,6.08,36194.2,0.06,0.98,6.158,6.178,6.245,43921.06,50373.69,51758.36,0.26
2016-06-21,6.17,6.19,6.1,6.09,40797.5,-0.03,-0.49,6.166,6.2,6.25,49611.22,51445.83,51905.4,0.3
2016-06-20,6.22,6.22,6.16,6.12,42015.9,-0.05,-0.81,6.17,6.23,6.256,49824.37,53718.44,51307.0,0.3
2016-06-17,6.15,6.26,6.21,6.15,54034.89,0.06,0.98,6.156,6.253,6.257,54411.71,56324.48,51746.07,0.39
2016-06-16,6.19,6.21,6.16,6.13,46562.79,-0.04,-0.65,6.166,6.271,6.257,57341.88,59303.41,52454.76,0.34
2016-06-15,6.08,6.25,6.2,6.06,64645.02,0.08,1.31,6.198,6.296,6.267,56826.31,63728.33,52398.64,0.47
2016-06-14,6.1,6.14,6.12,6.06,41863.25,0.03,0.49,6.234,6.298,6.276,53280.43,60880.37,51766.89,0.3
2016-06-13,6.2,6.24,6.09,6.07,64952.6,-0.18,-2.87,6.29,6.313,6.285,57612.5,60637.25,52015.43,0.47
2016-06-08,6.32,6.32,6.26,6.19,68685.72,-0.07,-1.11,6.35,6.331,6.295,58237.25,58611.43,51170.41,0.5
2016-06-07,6.33,6.38,6.32,6.31,43984.98,-0.05,-0.79,6.376,6.324,6.301,61264.94,54530.32,50618.83,0.32
2016-06-06,6.41,6.43,6.38,6.34,46915.62,-0.03,-0.47,6.394,6.311,6.3,70630.35,53143.03,50355.96,0.34
2016-06-03,6.38,6.43,6.4,6.34,63523.6,0.01,0.16,6.362,6.299,6.296,68480.3,52364.98,52301.28,0.46
2016-06-02,6.38,6.4,6.39,6.33,68076.31,0.0,0.0,6.336,6.281,6.304,63662.0,48895.56,53653.59,0.49
2016-06-01,6.42,6.5,6.39,6.37,83824.21,-0.03,-0.47,6.312,6.26,6.324,58985.61,47167.65,52784.07,0.61
2016-05-31,6.2,6.43,6.41,6.2,90812.01,0.19,3.06,6.272,6.242,6.345,47795.7,45606.12,51444.67,0.66
